,,,,,,,,,,,,,,
,qc_id,식당이�,시도,시군구,주소,카테고�,카테��,경도,위도,x,y,방문횟�,auxiliary_,auxiliar_1
,7872,시장전통닭계장,충청남도,홍성군,충청남도 홍성군 갈산면 갈산로112번길 7,한식,닭요리,1265509579,366033996,126.5509579,36.6033996,2,,
,7876,보라네감자탕,전라북도,고창군,전북특별자치도 고창군 심원면 심원로 234-1 보라네감자탕,한식,감자탕,1265533060,355243961,126.553306,35.5243961,2,,
,7880,읍성뒤뜰가든,충남,서산시,충청남도 서산시 해미면 오학2길 33,한식,"백반,가정식",1265533531,367185569,126.5533531,36.7185569,2,,
,7882,고미횟집,제주특별자치도,서귀포시,제주특별자치도 서귀포시 서문로 46,한식,생선회,1265575046,332493014,126.5575046,33.2493014,2,,
,7883,민영이네포장마차,충남,당진시,충청남도 당진시 석문면 장고항로 341,한식,생선회,1265587972,370317608,126.5587972,37.0317608,2,,
,7884,기운네흑돼지,제주특별자치도,서귀포시,제주특별자치도 서귀포시 서문로29번길 6,한식,돼지고기구이,1265588554,332498898,126.5588554,33.2498898,2,,
,7885,명물식육점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 서문로29번길 3 명물고기집,한식,돼지고기구이,1265589894,332501285,126.5589894,33.2501285,2,,
,7888,흑돼지비비큐(BBQ)본점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 성산중앙로 59 명단,한식,"육류,고기요리",1269345766,334646883,126.9345766,33.4646883,2,,
,7889,제일수산횟집,제주특별자치도,서귀포시,제주특별자치도 서귀포시 중앙로79번길 8,한식,생선회,1265604637,332513965,126.5604637,33.2513965,2,,
,7891,웅담식당,제주특별자치도,서귀포시,제주특별자치도 서귀포시 중앙로59번길 5 웅담식당,한식,돼지고기구이,1265609782,332498847,126.5609782,33.2498847,2,,
,7895,신관,제주특별자치도,서귀포시,제주특별자치도 서귀포시 태평로439번길 42,한식,생선회,1265627608,332465740,126.5627608,33.246574,2,,
,7901,올레흑돼지김치말이,제주특별자치도,서귀포시,제주특별자치도 서귀포시 중정로61번길 20,한식,"육류,고기요리",1265628564,332495241,126.5628564,33.2495241,2,,
,7905,아리솔,전라남도,영암군,전라남도 영암군 미암면 흑석로 1879,한식,돼지고기구이,1265667858,347220395,126.5667858,34.7220395,2,,
,7908,동해미락,제주,서귀포시,제주특별자치도 서귀포시 칠십리로 133 동해미락,한식,생선회,1265682268,332436154,126.5682268,33.2436154,2,,
,7909,독천무안뻘낙지,전남,영암군,,한식,낙지요리,1265688596,347254000,126.5688596,34.7254,2,,
,7910,독천낙지마당,전남,영암군,전라남도 영암군 학산면 영산로 15,한식,낙지요리,1265689198,347253292,126.5689198,34.7253292,2,,
,7915,군족,제주특별자치도,제주시,제주특별자치도 제주시 동화로 74,한식,"족발,보쌈",1265724348,335136633,126.5724348,33.5136633,2,,
,7917,애자네,충남,당진시,충청남도 당진시 석문면 석문방조제로 1798-8,한식,생선회,1265735714,370238524,126.5735714,37.0238524,2,,
,7918,육싸롱,제주특별자치도,서귀포시,제주특별자치도 서귀포시 태평로 529-1 1층 도로변 첫번째건물,한식,"육류,고기요리",1265736452,332516916,126.5736452,33.2516916,2,,
,7920,보말과비바리,제주특별자치도,제주시,제주특별자치도 제주시 화삼북로 7 상가동 106호,한식,"칼국수,만두",1265739817,335176080,126.5739817,33.517608,2,,
,7928,연북로명태명가삼화점,제주특별자치도,제주시,제주특별자치도 제주시 건주로 43 2층,한식,"해물,생선요리",1265810064,335156473,126.5810064,33.5156473,2,,
,7934,상동회센터,경기도,안산시,경기도 안산시 단원구 대남로 9,한식,생선회,1265847662,372418336,126.5847662,37.2418336,2,,
,7936,도련님,제주특별자치도,제주시,제주특별자치도 제주시 일주동로 375,한식,돼지고기구이,1265851177,335212575,126.5851177,33.5212575,2,,
,7937,국수의 계절,전라북도,고창군,전북특별자치도 고창군 아산면 중촌길 13,한식,국수,1265858732,355030503,126.5858732,35.5030503,2,,
,7938,뭉치네,전북,고창군,전북특별자치도 고창군 아산면 중촌길 13 진흥식당,한식,"장어,먹장어요리",1265857499,355031332,126.5857499,35.5031332,2,,
,7943,약촌삼계탕,제주특별자치도,서귀포시,제주특별자치도 서귀포시 중산간동로 7750 약촌삼계탕,한식,"백숙,삼계탕",1265879525,332680189,126.5879525,33.2680189,2,,
,7948,한촌설렁탕,충청남도,보령시,충청남도 보령시 대천방조제로 14 1층,한식,"곰탕,설렁탕",1265893998,363459726,126.5893998,36.3459726,2,,
,7952,완도회어시장,전라남도,해남군,전라남도 해남군 해남읍 구교3길 27 1층,한식,생선회,1265916031,345788252,126.5916031,34.5788252,2,,
,7953,맛있는고기,전라남도,해남군,전라남도 해남군 해남읍 북부순환로 184,한식,"육류,고기요리",1265925417,345767152,126.5925417,34.5767152,2,,
,7959,명량숯불갈비,전라남도,해남군,전라남도 해남군 해남읍 북부순환로 154 1동 101호,한식,"육류,고기요리",1265954349,345756971,126.5954349,34.5756971,2,,
,7963,이마리 명품 청국장,경기도,김포시,경기도 김포시 대곶면 대명항로205번길 49-9 이마리명품청국장,한식,"찌개,전골",1265963950,376519575,126.596395,37.6519575,2,,
,7969,찬찬찬황태해장국,충남,보령시,충청남도 보령시 보령북로 68,한식,해장국,1265987097,363523153,126.5987097,36.3523153,2,,
,7971,명가풍천장어,전북,고창군,전북특별자치도 고창군 아산면 선운사로 16-5,한식,"장어,먹장어요리",1265992732,355073898,126.5992732,35.5073898,2,,
,7977,강나루풍천장어,전라북도,고창군,전북특별자치도 고창군 부안면 연기길 17 강나루풍천장어,한식,"장어,먹장어요리",1266004068,355099258,126.6004068,35.5099258,2,,
,7980,이강빈의 불쌈밥,전라남도,해남군,전라남도 해남군 해남읍 수성4길 17,한식,"육류,고기요리",1266007048,345722181,126.6007048,34.5722181,2,,
,7982,꿀꿀이삼겹살,충청남도,보령시,충청남도 보령시 희망1길 90,한식,돼지고기구이,1266007675,363458260,126.6007675,36.345826,2,,
,7987,명성회타운,충청남도,보령시,충청남도 보령시 대청로 45-31,한식,생선회,1266015215,363478577,126.6015215,36.3478577,2,,
,7999,판교수정냉면,충청남도,보령시,충청남도 보령시 신설3길 50,한식,냉면,1266054245,363514679,126.6054245,36.3514679,2,,
,8001,임가네,충청남도,보령시,충청남도 보령시 큰오랏1길 14-15,한식,"찌개,전골",1266058414,363483959,126.6058414,36.3483959,2,,
,8003,고구려수제본갈비,충청남도,보령시,충청남도 보령시 큰오랏2길 26,한식,"육류,고기요리",1266064586,363493276,126.6064586,36.3493276,2,,
,8011,로타리돼지집,충청남도,보령시,충청남도 보령시 작은오랏3길 16-37 1ㆍ2층,한식,돼지고기구이,1266073332,363462188,126.6073332,36.3462188,2,,
,8013,보령한우,충청남도,보령시,충청남도 보령시 옥마로 76,한식,소고기구이,1266227737,363388792,126.6227737,36.3388792,2,,
,8023,삼산한우촌,전라남도,해남군,전라남도 해남군 삼산면 고산로 540,한식,소고기구이,1266088097,345191089,126.6088097,34.5191089,2,,
,8028,효산장어셀프,전라북도,부안군,전북특별자치도 부안군 진서면 곰소7길 8,한식,"장어,먹장어요리",1266109185,355874134,126.6109185,35.5874134,2,,
,8031,생이소리,제주특별자치도,제주시,제주특별자치도 제주시 명림로 241,한식,향토음식,1266114481,334656977,126.6114481,33.4656977,2,,
,8032,해물밭에 노는 닭,전라남도,해남군,전라남도 해남군 해남읍 고산로 291,한식,닭요리,1266121855,345409679,126.6121855,34.5409679,2,,
,8034,강촌식당,전라북도,고창군,전북특별자치도 고창군 아산면 인천강서길 6,한식,"해물,생선요리",1266123992,355001714,126.6123992,35.5001714,2,,
,8040,홍대설렁탕,충청남도,보령시,충청남도 보령시 동대로 75,한식,"곰탕,설렁탕",1266184205,363520220,126.6184205,36.352022,2,,
,8044,제미니국수,제주특별자치도,서귀포시,제주특별자치도 서귀포시 쇠소깍로 134 제미니국수 서귀포본점,한식,국수,1266225897,332522700,126.6225897,33.25227,2,,
,8048,현미집,충남,홍성군,충청남도 홍성군 광천읍 광천로329번길 29,한식,"육류,고기요리",1266241385,365023801,126.6241385,36.5023801,2,,
,8049,이가네해물칼국수,충청남도,홍성군,충청남도 홍성군 광천읍 광천로 347-2,한식,"칼국수,만두",1266243533,365046701,126.6243533,36.5046701,2,,
,8050,뼈국밥집,충청남도,당진시,충청남도 당진시 서부로 242-1,한식,국밥,1266244399,368942343,126.6244399,36.8942343,2,,
,8053,당진제일 꽃게장,충청남도,당진시,충청남도 당진시 백암로 246,한식,게요리,1266253241,368920017,126.6253241,36.8920017,2,,
,8058,소양강닭갈비,충남,당진군,충청남도 당진시 무수동로 103 소양강 닭갈비,한식,닭갈비,1266368908,368901399,126.6368908,36.8901399,2,,
,8061,흑돈,충청남도,당진시,충청남도 당진시 북문로1길 31-5 1층 흑돈,한식,"육류,고기요리",1266302556,369007944,126.6302556,36.9007944,2,,
,8066,태백산,경기,김포시,경기도 김포시 양촌읍 양곡3로1번길 26-5,한식,"육류,고기요리",1266312781,376536924,126.6312781,37.6536924,2,,
,8067,예당갈비막국수,충청남도,당진시,충청남도 당진시 먹거리길 22-5,한식,"육류,고기요리",1266313927,368861626,126.6313927,36.8861626,2,,
,8070,들향기칼국수,충청남도,당진시,충청남도 당진시 남산공원길 71-6,한식,국수,1266331274,368941801,126.6331274,36.8941801,2,,
,8083,옥순할매푸줏간,충청남도,당진시,충청남도 당진시 당진중앙1로 230 1층,한식,"육류,고기요리",1266354917,368980711,126.6354917,36.8980711,2,,
,8085,청학동국밥,전라남도,나주시,전라남도 나주시 다시면 영산로 4480 청학동국밥,한식,국밥,1266356139,350218833,126.6356139,35.0218833,2,,
,8100,숯불생꼼장어아나고구이,충청남도,당진시,충청남도 당진시 무수동1길 22 숯불생꼼장어아나고구이,한식,"장어,먹장어요리",1266383009,368885997,126.6383009,36.8885997,2,,
,8104,더바른정국밥당진점,충청남도,당진시,충청남도 당진시 무수동1길 25-22,한식,국밥,1266390444,368890239,126.6390444,36.8890239,2,,
,8106,화덕생선구이,충청남도,당진시,충청남도 당진시 먹거리길 10-33 153화덕생선구이전문점,한식,생선구이,1266317204,368853222,126.6317204,36.8853222,2,,
,8107,쌍이네식당,전라북도,부안군,전북특별자치도 부안군 계화면 계화로 590-16 쌍이조개구이,한식,조개요리,1266394940,357939630,126.639494,35.793963,2,,
,8108,마포주먹고기,인천광역시,미추홀구,인천광역시 미추홀구 염창로 61,한식,"육류,고기요리",1266808550,374657948,126.680855,37.4657948,2,,
,8109,부자해물탕,충청남도,당진시,충청남도 당진시 무수동7길 77,한식,"매운탕,해물탕",1266400472,368902702,126.6400472,36.8902702,2,,
,8116,가루실가든,충남,예산군,충청남도 예산군 덕산면 가루실길 180,한식,"해물,생선요리",1266435880,366614490,126.643588,36.661449,2,,
,8117,입질네어죽,충남,예산군,충청남도 예산군 덕산면 가루실길 30,한식,"매운탕,해물탕",1266437270,366722830,126.643727,36.672283,2,,
,8119,백년손님서서갈비당진점,충청남도,당진시,충청남도 당진시 원당로 64,한식,"육류,고기요리",1266440084,369065563,126.6440084,36.9065563,2,,
,8122,하누(HANU),충청남도,당진시,충청남도 당진시 남부로 260-6 아린타워 A동 4층,한식,"육류,고기요리",1266454613,368855646,126.6454613,36.8855646,2,,
,8129,한밭불고기,충남,홍성군,충청남도 홍성군 홍성읍 월산로50번길 35,한식,"육류,고기요리",1266473040,366012779,126.647304,36.6012779,2,,
,8130,금강냉면갈비,충남,홍성군,충청남도 홍성군 홍성읍 홍덕서로 51,한식,"육류,고기요리",1266478247,366051721,126.6478247,36.6051721,2,,
,8132,산울림,충남,홍성군,충청남도 홍성군 홍북읍 이응노로 255,한식,두부요리,1266478236,366318985,126.6478236,36.6318985,2,,
,8136,빅쭌부대찌개 홍성법원점,충청남도,홍성군,충청남도 홍성군 홍성읍 월산로30번길 14,한식,"찌개,전골",1266500191,365994084,126.6500191,36.5994084,2,,
,8142,꿀꿀이 돈돈돈,충청남도,홍성군,충청남도 홍성군 홍성읍 충서로 1417-8,한식,돼지고기구이,1266523395,366020058,126.6523395,36.6020058,2,,
,8143,전곡리어촌계푸드,경기도,화성시,경기도 화성시 서신면 전곡항로14번길 1-10 전곡어촌푸드 바지락칼국수,한식,"칼국수,만두",1266526121,371860687,126.6526121,37.1860687,2,,
,8146,똘고랑,충청남도,홍성군,충청남도 홍성군 홍성읍 내포로156번길 20,한식,국수,1266534808,365950565,126.6534808,36.5950565,2,,
,8153,물회의정석,경기도,김포시,경기도 김포시 양촌읍 김포대로 1644,한식,생선회,1266556680,376645233,126.655668,37.6645233,2,,
,8155,그루터기,충청남도,보령시,충청남도 보령시 청라면 대청로 754-20 그루터기,한식,"매운탕,해물탕",1266563845,363876419,126.6563845,36.3876419,2,,
,8158,돌산가든,충청남도,홍성군,충청남도 홍성군 홍북읍 용봉산2길 37,한식,"육류,고기요리",1266595629,366425899,126.6595629,36.6425899,2,,
,8160,소담생고기,충청남도,홍성군,충청남도 홍성군 홍성읍 문화로85번길 46-2,한식,"육류,고기요리",1266599201,365946967,126.6599201,36.5946967,2,,
,8165,추노생고기,충청남도,홍성군,충청남도 홍성군 홍성읍 내포로 74,한식,"육류,고기요리",1266607229,365972170,126.6607229,36.597217,2,,
,8167,함덕골목,제주특별자치도,제주시,제주특별자치도 제주시 오라로 124 1층,한식,해장국,1265158087,334942360,126.5158087,33.494236,2,,
,8171,뜨끈이식당,충청남도,예산군,충청남도 예산군 덕산면 덕산온천로 331-6,한식,해장국,1266628195,366962209,126.6628195,36.6962209,2,,
,8173,대복갈비,충청남도,예산군,충청남도 예산군 덕산면 덕산온천로 325,한식,소고기구이,1266628071,366960860,126.6628071,36.696086,2,,
,8174,삽다리곱창전문점,충남,홍성군,충청남도 홍성군 홍성읍 도청대로 6-1,한식,"곱창,막창,양",1266626000,366052737,126.6626,36.6052737,2,,
,8175,조박사소머리국밥 홍성점,충청남도,홍성군,충청남도 홍성군 홍북읍 용봉산1길 6 조박사 소머리국밥 홍성점,한식,국밥,1266629243,366434694,126.6629243,36.6434694,2,,
,8176,고집돌우럭 함덕점,제주특별자치도,제주시,제주특별자치도 제주시 조천읍 신북로 491-9 2층,한식,향토음식,1266631092,335438201,126.6631092,33.5438201,2,,
,8177,정우손두부마을,충청남도,홍성군,충청남도 홍성군 홍북읍 용봉산1길 1 용봉산입구,한식,두부요리,1266632605,366430494,126.6632605,36.6430494,2,,
,8181,우리손칼국수,충청남도,홍성군,충청남도 홍성군 홍성읍 내포로 144 우리손칼국수,한식,"칼국수,만두",1266543814,365947325,126.6543814,36.5947325,2,,
,8191,깡촌흑돼지,제주특별자치도,제주시,제주특별자치도 제주시 조천읍 함덕14길 2,한식,돼지고기구이,1266671246,335413057,126.6671246,33.5413057,2,,
,8192,면천추어탕,충남,당진시,충청남도 당진시 면천면 면천서문1길 79-4,한식,추어탕,1266679360,368164129,126.667936,36.8164129,2,,
,8194,70년소머리국밥,충청남도,홍성군,충청남도 홍성군 홍성읍 의사로43번길 27-9,한식,국밥,1266683308,366013525,126.6683308,36.6013525,2,,
,8197,두툼한고기돈돼지,제주특별자치도,제주시,제주특별자치도 제주시 조천읍 함덕19길 3,한식,돼지고기구이,1266698173,335411060,126.6698173,33.541106,2,,
,8198,세화갈비 함덕직영점,제주특별자치도,제주시,제주특별자치도 제주시 조천읍 함덕19길 7,한식,"육류,고기요리",1266701386,335410850,126.6701386,33.541085,2,,
,8199,한나네숯불곱창,충남,예산군,충청남도 예산군 덕산면 예덕로 26,한식,"곱창,막창,양",1266703472,367060666,126.6703472,36.7060666,2,,
,8201,금동참숯화로구이,전라남도,영암군,전라남도 영암군 신북면 금동길 20,한식,돼지고기구이,1266724750,349347273,126.672475,34.9347273,2,,
,8203,보리수,충남,예산군,충청남도 예산군 삽교읍 수암산로 272-24,한식,보리밥,1266719311,366809912,126.6719311,36.6809912,2,,
,8215,교래흑돼지,제주특별자치도,제주시,제주특별자치도 제주시 조천읍 교래4길 73,한식,돼지고기구이,1266751064,334236734,126.6751064,33.4236734,2,,
,8223,함덕해장국,제주특별자치도,제주시,제주특별자치도 제주시 조천읍 신북로 604 1층,한식,해장국,1266740127,335398991,126.6740127,33.5398991,2,,
,8224,태정만두석갈비,전라북도,군산시,전북특별자치도 군산시 부원로 129,한식,소고기구이,1266789696,359619202,126.6789696,35.9619202,2,,
,8226,신선미,전라북도,군산시,전북특별자치도 군산시 칠성로 174,한식,"해물,생선요리",1266793066,359703913,126.6793066,35.9703913,2,,
,8232,도우리아나구,전라북도,군산시,전북특별자치도 군산시 소룡길 36,한식,"해물,생선요리",1266800250,359721451,126.680025,35.9721451,2,,
,8241,이소곰탕,전라북도,군산시,전북특별자치도 군산시 해망로 550,한식,"곰탕,설렁탕",1266821451,359828465,126.6821451,35.9828465,2,,
,8243,내포우렁쌈밥,충청남도,홍성군,충청남도 홍성군 홍북읍 애향7길 8,한식,쌈밥,1266831858,366595333,126.6831858,36.6595333,2,,
,8249,궁평항 횟집,경기도,화성시,경기도 화성시 서신면 궁평항로 1069-8 1층101호,한식,생선회,1266840408,371168216,126.6840408,37.1168216,2,,
,8251,백세삼계탕(당진점),충청남도,당진시,충청남도 당진시 서해로 6292,한식,"백숙,삼계탕",1266844452,369016145,126.6844452,36.9016145,2,,
,8266,철판요리전문점,전남,영암군,전라남도 영암군 영암읍 회의촌길 14-15,한식,"육류,고기요리",1266868621,347921371,126.6868621,34.7921371,2,,
,8270,진희네,충남,서천군,충청남도 서천군 서천읍 충절로 42,한식,한정식,1266868201,360750211,126.6868201,36.0750211,2,,
,8271,육대장 충남서천점,충청남도,서천군,충청남도 서천군 서천읍 서천로 182,한식,"찌개,전골",1266874654,360840406,126.6874654,36.0840406,2,,
,8279,동이트는집,전라북도,군산시,전북특별자치도 군산시 대학로 416,한식,추어탕,1266891538,359575300,126.6891538,35.95753,2,,
,8282,원감자탕,전라북도,군산시,전북특별자치도 군산시 현충로 91-3,한식,감자탕,1266893228,359634557,126.6893228,35.9634557,2,,
,8283,풍경소리,전남,영암군,전라남도 영암군 도포면 예향로 2167,한식,한정식,1266892495,348558011,126.6892495,34.8558011,2,,
,8285,참치본가,전북,군산시,전북특별자치도 군산시 부곡4길 26-5,한식,생선회,1266898375,359629179,126.6898375,35.9629179,2,,
,8286,한나낙지마당,충청남도,서천군,충청남도 서천군 장항읍 장마로22번길 14,한식,낙지요리,1266908088,360102040,126.6908088,36.010204,2,,
,8291,토부리병천순대,충청남도,당진시,충청남도 당진시 송악읍 송악로 15,한식,"순대,순댓국",1266931192,369052121,126.6931192,36.9052121,2,,
,8293,달마야해물탕북촌,제주특별자치도,제주시,제주특별자치도 제주시 조천읍 북촌7길 37 달마야해물탕 북촌,한식,"육류,고기요리",1266933371,335510799,126.6933371,33.5510799,2,,
,8311,중원회관,전라남도,영암군,전라남도 영암군 영암읍 군청로 2-13 중원회관,한식,"해물,생선요리",1266966352,347995211,126.6966352,34.7995211,2,,
,8330,강릉해변메밀막국수,경기도,파주시,경기도 파주시 문발들길 81 문발상가,한식,막국수,1266996672,377227697,126.6996672,37.7227697,2,,
,8333,남도큰집,전남,영암군,전라남도 영암군 영암읍 동문로 70,한식,"아귀찜,해물찜",1267003139,348017917,126.7003139,34.8017917,2,,
,8334,비손정,전라남도,영암군,전라남도 영암군 영암읍 동문로 62-6,한식,국밥,1267005999,348008416,126.7005999,34.8008416,2,,
,8338,돈돼야지,전라남도,영암군,전라남도 영암군 영암읍 열무정로 42-1,한식,돼지고기구이,1267016312,347992362,126.7016312,34.7992362,2,,
,8340,현대회집,전라북도,군산시,전북특별자치도 군산시 옥도면 선유남길 37-3 선유도현대횟집,한식,생선회,1264124672,358080035,126.4124672,35.8080035,2,,
,8346,깜돌 흑돼지,전라북도,군산시,"전북특별자치도 군산시 백토로 331-13 나운동 현대코아 뒤편, 바다회집 앞",한식,돼지고기구이,1267044503,359703314,126.7044503,35.9703314,2,,
,8357,삼성낙지칼국수,경기도,화성시,경기도 화성시 서신면 바다뜰길 100,한식,"칼국수,만두",1267057092,371672132,126.7057092,37.1672132,2,,
,8361,교하제면소,경기도,파주시,경기도 파주시 탄현면 평화로 725,한식,"칼국수,만두",1267069261,377793392,126.7069261,37.7793392,2,,
,8363,원정흑염소,전라남도,강진군,전라남도 강진군 성전면 예향로 59-10,한식,"육류,고기요리",1267074282,346966189,126.7074282,34.6966189,2,,
,8373,예술냉면.칼국수,전라북도,군산시,전북특별자치도 군산시 남수송5길 22,한식,"칼국수,만두",1267094882,359607162,126.7094882,35.9607162,2,,
,8374,육초동,전북특별자치도,고창군,전북특별자치도 고창군 고창읍 노동로 310,한식,"육류,고기요리",1267096740,354245458,126.709674,35.4245458,2,,
,8379,생생오리,전북특별자치도,군산시,전북특별자치도 군산시 축동로 9,한식,오리요리,1267105608,359602081,126.7105608,35.9602081,2,,
,8380,군산실비횟집,전북,군산시,전북특별자치도 군산시 거석길 10,한식,생선회,1267105587,359840096,126.7105587,35.9840096,2,,
,8384,양철지붕,전라북도,군산시,전북특별자치도 군산시 중앙로 19 양철지붕,한식,생선회,1267226701,359767382,126.7226701,35.9767382,2,,
,8390,허시정,전북,고창군,전북특별자치도 고창군 고창읍 월곡로 54,한식,감자탕,1267111850,354363930,126.711185,35.436393,2,,
,8391,순돌이곱창,전북,군산시,전북특별자치도 군산시 우체통거리2길 43-9,한식,"곱창,막창,양",1267112608,359856612,126.7112608,35.9856612,2,,
,8394,다담칼국수,전남,나주시,전라남도 나주시 구진포로 507,한식,"칼국수,만두",1267123960,350116730,126.712396,35.011673,2,,
,8398,군산어원,전라북도,군산시,전북특별자치도 군산시 월명로 434,한식,생선회,1267127500,359821464,126.71275,35.9821464,2,,
,8409,죽고을,전라북도,군산시,전북특별자치도 군산시 당북길 5 미즈도너츠,한식,죽,1267141417,359548555,126.7141417,35.9548555,2,,
,8423,순만,충청남도,홍성군,충청남도 홍성군 금마면 금북로 52-56 순만,한식,"육류,고기요리",1267159582,366220055,126.7159582,36.6220055,2,,
,8430,마산아구,경기,김포시,경기도 김포시 월곶면 애기봉로 11,한식,"아귀찜,해물찜",1265556632,377162424,126.5556632,37.7162424,2,,
,8434,태광갈비,전라남도,나주시,전라남도 나주시 그린로 321 1층 104호,한식,"육류,고기요리",1267951099,350151586,126.7951099,35.0151586,2,,
,8435,나주태광갈비 본점,전라남도,나주시,전라남도 나주시 북망문길 36-15,한식,"육류,고기요리",1267176097,350390679,126.7176097,35.0390679,2,,
,8439,연남물갈비 군산수송점,전라북도,군산시,전북특별자치도 군산시 수송안11길 17 1층 연남물갈비 군산수송점,한식,"육류,고기요리",1267172357,359614114,126.7172357,35.9614114,2,,
,8440,나주곰탕하얀집,전라남도,나주시,전라남도 나주시 금성관길 6-1,한식,"곰탕,설렁탕",1267168760,350322285,126.716876,35.0322285,2,,
,8441,닭이봉 춘천닭갈비 2호점,경기,김포시,경기도 김포시 돌문로62번길 6-11,한식,닭갈비,1267172209,376200621,126.7172209,37.6200621,2,,
,8442,조선참숯불구이,전라남도,나주시,전라남도 나주시 남교1길 26,한식,"육류,고기요리",1267171696,349959760,126.7171696,34.995976,2,,
,8445,소신,전라북도,군산시,전북특별자치도 군산시 동수송4길 18 1층,한식,"육류,고기요리",1267174436,359664564,126.7174436,35.9664564,2,,
,8450,청담회집,전북,군산시,전북특별자치도 군산시 수송안7길 36 청담횟집,한식,생선회,1267183038,359632038,126.7183038,35.9632038,2,,
,8451,제일칡냉면,전북,부안군,전북특별자치도 부안군 행안면 부안로 2504,한식,냉면,1267184493,357168817,126.7184493,35.7168817,2,,
,8452,신세계맛집,전라북도,군산시,전북특별자치도 군산시 동수송8길 16 신세계닭발,한식,닭발,1267190511,359658242,126.7190511,35.9658242,2,,
,8454,하누떡갈비,전라북도,군산시,전북특별자치도 군산시 수송안10길 3 하누떡갈비,한식,"육류,고기요리",1267191910,359600766,126.719191,35.9600766,2,,
,8455,군산해물찜,전라북도,군산시,전북특별자치도 군산시 동수송9길 15,한식,"아귀찜,해물찜",1267192410,359658503,126.719241,35.9658503,2,,
,8462,청뜰해,광주광역시,광산구,광주광역시 광산구 평동로 415 1층 청뜰해,한식,"장어,먹장어요리",1267215525,351228543,126.7215525,35.1228543,2,,
,8471,오작교 할매추어탕,전라북도,부안군,전북특별자치도 부안군 부안읍 오리정로 23 오작교할 매추어탕,한식,추어탕,1267245850,357233957,126.724585,35.7233957,2,,
,8473,(원)가든능이버섯백숙,경기,고양시,경기도 고양시 일산서구 멱절길 15 1층,한식,"백숙,삼계탕",1267253894,376604888,126.7253894,37.6604888,2,,
,8476,자연산 서해횟집,충청남도,서천군,충청남도 서천군 장항읍 장산로 618 서해횟집,한식,생선회,1267259661,360006178,126.7259661,36.0006178,2,,
,8482,푸른가든,광주,광산구,광주광역시 광산구 원사호길 118-20,한식,"매운탕,해물탕",1267295860,352138906,126.729586,35.2138906,2,,
,8488,한우진대가,전라북도,군산시,전북특별자치도 군산시 미장안7길 18 한우진대가,한식,소고기구이,1267306367,359649382,126.7306367,35.9649382,2,,
,8491,우정횟집,전라북도,부안군,전북특별자치도 부안군 부안읍 봉동길 35,한식,생선회,1267347971,357228726,126.7347971,35.7228726,2,,
,8494,전통순대국밥,전라북도,군산시,전북특별자치도 군산시 진포로 175,한식,"순대,순댓국",1267328700,359742535,126.73287,35.9742535,2,,
,8496,장안횟집식당,전라북도,부안군,전북특별자치도 부안군 부안읍 시장길 6 대우분식,한식,생선회,1267329791,357274263,126.7329791,35.7274263,2,,
,8498,오가다횟집,전라북도,부안군,전북특별자치도 부안군 부안읍 시장길 4-3,한식,생선회,1267330411,357273938,126.7330411,35.7273938,2,,
,8499,또가식당,전라북도,부안군,전북특별자치도 부안군 부안읍 시장길 7-1 1층,한식,"백반,가정식",1267333490,357276852,126.733349,35.7276852,2,,
,8505,대교식당,충남,홍성군,충청남도 홍성군 금마면 충서로 2281,한식,"칼국수,만두",1267348991,366271533,126.7348991,36.6271533,2,,
,8506,순이칼국수,전북특별자치도,군산시,전북특별자치도 군산시 조촌4길 33-4 순이칼국수,한식,"칼국수,만두",1267355098,359696258,126.7355098,35.9696258,2,,
,8507,추억의연탄갈비,전북특별자치도,군산시,전북특별자치도 군산시 조촌4길 25 추억의연탄갈비,한식,"육류,고기요리",1267358247,359687894,126.7358247,35.9687894,2,,
,8512,군산김치칼국수,전라북도,군산시,전북특별자치도 군산시 조촌4길 24-4,한식,"칼국수,만두",1267362018,359685350,126.7362018,35.968535,2,,
,8514,소문난 해물칼국수,충청남도,서천군,충청남도 서천군 마서면 장산로855번길 7 소문난해물칼국수,한식,"칼국수,만두",1267364430,360186759,126.736443,36.0186759,2,,
,8515,원조군산아구,전라북도,군산시,전북특별자치도 군산시 경촌2길 36-6,한식,"아귀찜,해물찜",1267368167,359763028,126.7368167,35.9763028,2,,
,8516,한오백년추어탕 부안점,전북특별자치도,부안군,전북특별자치도 부안군 부안읍 석정로 252 105호,한식,추어탕,1267368525,357230508,126.7368525,35.7230508,2,,
,8525,김영희동태찜&코다리냉면 부안점,전라북도,부안군,전북특별자치도 부안군 부안읍 진성길 12 강남아트빌,한식,"해물,생선요리",1267387795,357243270,126.7387795,35.724327,2,,
,8751,종이국밥,광주광역시,광산구,광주광역시 광산구 용아로 230,한식,국밥,1268022829,351637027,126.8022829,35.1637027,2,,
,8530,횟집마을,전북,부안군,전북특별자치도 부안군 부안읍 오리정로 160 횟집마을,한식,생선회,1267397485,357231813,126.7397485,35.7231813,2,,
,8532,미당면옥,충청남도,당진시,충청남도 당진시 합덕읍 합덕대덕로 502-22,한식,냉면,1267399830,368061590,126.739983,36.806159,2,,
